instance_idx,plan_idx,latency_ms,is_default,error,param0,param1,plan_id
45,2498,16964.279,0,,stackoverflow,icepush,2498
45,3215,18481.009,0,,stackoverflow,icepush,3215
45,5405,10138.419,0,,stackoverflow,icepush,5405
45,3769,16184.375,0,,stackoverflow,icepush,3769
45,6224,2181.522,0,,stackoverflow,icepush,6224
45,4027,13298.429,0,,stackoverflow,icepush,4027
45,8181,17304.377,0,,stackoverflow,icepush,8181
45,9022,10464.144,0,,stackoverflow,icepush,9022
45,10726,8013.994,0,,stackoverflow,icepush,10726
45,11221,12785.902,0,,stackoverflow,icepush,11221
45,5531,692.063,0,,stackoverflow,icepush,5531
45,4217,16195.503,0,,stackoverflow,icepush,4217
46,0,3.436,1,,gaming,moby-dick,0
46,8006,915.187,0,,gaming,moby-dick,8006
46,10514,196.491,0,,gaming,moby-dick,10514
46,12118,614.112,0,,gaming,moby-dick,12118
46,8038,6972.751,0,,gaming,moby-dick,8038
46,7551,2130.115,0,,gaming,moby-dick,7551
46,2757,457.945,0,,gaming,moby-dick,2757
46,12006,68.254,0,,gaming,moby-dick,12006
46,5771,14623.286,0,,gaming,moby-dick,5771
46,2774,407.463,0,,gaming,moby-dick,2774
46,2294,1082.417,0,,gaming,moby-dick,2294
46,11802,13229.003,0,,gaming,moby-dick,11802
46,8955,28085.185,0,,gaming,moby-dick,8955
46,8001,74.851,0,,gaming,moby-dick,8001
46,3016,7226.721,0,,gaming,moby-dick,3016
46,8883,8.693,0,,gaming,moby-dick,8883
46,10516,3052.744,0,,gaming,moby-dick,10516
46,963,9108.141,0,,gaming,moby-dick,963
46,8585,49.266,0,,gaming,moby-dick,8585
46,555,26358.151,0,,gaming,moby-dick,555
46,1218,155.187,0,,gaming,moby-dick,1218
46,10949,16287.2,0,,gaming,moby-dick,10949
46,795,1746.931,0,,gaming,moby-dick,795
46,105,48.27,0,,gaming,moby-dick,105
46,6757,17968.274,0,,gaming,moby-dick,6757
46,2253,10229.895,0,,gaming,moby-dick,2253
46,10334,84.34,0,,gaming,moby-dick,10334
46,3792,20012.354,0,,gaming,moby-dick,3792
46,1114,29912.101,0,,gaming,moby-dick,1114
46,11587,21220.592,0,,gaming,moby-dick,11587
46,2475,225.211,0,,gaming,moby-dick,2475
46,150,4647.968,0,,gaming,moby-dick,150
46,3584,932.41,0,,gaming,moby-dick,3584
46,8286,442.376,0,,gaming,moby-dick,8286
46,7472,6238.092,0,,gaming,moby-dick,7472
46,6115,453.789,0,,gaming,moby-dick,6115
46,991,10254.088,0,,gaming,moby-dick,991
46,10123,520.218,0,,gaming,moby-dick,10123
46,10449,138.233,0,,gaming,moby-dick,10449
46,10925,6286.645,0,,gaming,moby-dick,10925
46,10102,7642.839,0,,gaming,moby-dick,10102
46,7917,5652.37,0,,gaming,moby-dick,7917
46,10802,496.06,0,,gaming,moby-dick,10802
46,7994,4714.617,0,,gaming,moby-dick,7994
46,258,4285.007,0,,gaming,moby-dick,258
46,109,3714.498,0,,gaming,moby-dick,109
46,8720,872.129,0,,gaming,moby-dick,8720
46,9039,11053.698,0,,gaming,moby-dick,9039
46,6740,935.296,0,,gaming,moby-dick,6740
46,195,11279.265,0,,gaming,moby-dick,195
46,275,11.216,0,,gaming,moby-dick,275
46,8674,5936.174,0,,gaming,moby-dick,8674
46,11833,350.845,0,,gaming,moby-dick,11833
46,4502,28734.535,0,,gaming,moby-dick,4502
46,8778,2034.63,0,,gaming,moby-dick,8778
46,4698,18319.386,0,,gaming,moby-dick,4698
46,281,689.279,0,,gaming,moby-dick,281
46,8229,5659.082,0,,gaming,moby-dick,8229
46,11434,15951.541,0,,gaming,moby-dick,11434
46,11044,2191.526,0,,gaming,moby-dick,11044
46,7055,6804.344,0,,gaming,moby-dick,7055
46,2938,4769.881,0,,gaming,moby-dick,2938
46,1754,1430.679,0,,gaming,moby-dick,1754
46,1579,1196.59,0,,gaming,moby-dick,1579
46,8592,6866.31,0,,gaming,moby-dick,8592
46,2440,564.72,0,,gaming,moby-dick,2440
46,3949,3367.908,0,,gaming,moby-dick,3949
46,3145,1189.693,0,,gaming,moby-dick,3145
46,10155,667.181,0,,gaming,moby-dick,10155
47,0,1.656,1,,ru,pagespeed,0
47,8626,2963.249,0,,ru,pagespeed,8626
47,4136,3002.7,0,,ru,pagespeed,4136
47,5808,813.514,0,,ru,pagespeed,5808
47,4380,2352.898,0,,ru,pagespeed,4380
47,6503,5245.186,0,,ru,pagespeed,6503
47,1295,7905.41,0,,ru,pagespeed,1295
47,6113,9583.725,0,,ru,pagespeed,6113
47,6653,9587.517,0,,ru,pagespeed,6653
47,7521,2987.624,0,,ru,pagespeed,7521
47,9257,23172.815,0,,ru,pagespeed,9257
47,3985,7.485,0,,ru,pagespeed,3985
47,11424,12168.252,0,,ru,pagespeed,11424
47,4915,6243.803,0,,ru,pagespeed,4915
47,11208,18767.8,0,,ru,pagespeed,11208
47,1321,4066.166,0,,ru,pagespeed,1321
47,10711,115.607,0,,ru,pagespeed,10711
47,10648,32195.575,0,,ru,pagespeed,10648
47,1532,18696.268,0,,ru,pagespeed,1532
47,6641,19773.953,0,,ru,pagespeed,6641
47,6180,1296.633,0,,ru,pagespeed,6180
47,9056,312.636,0,,ru,pagespeed,9056
47,7799,7212.564,0,,ru,pagespeed,7799
47,10433,15509.44,0,,ru,pagespeed,10433
47,155,5537.601,0,,ru,pagespeed,155
47,11516,28224.918,0,,ru,pagespeed,11516
47,2808,13985.07,0,,ru,pagespeed,2808
47,1355,1761.079,0,,ru,pagespeed,1355
47,8190,8512.821,0,,ru,pagespeed,8190
47,7110,7064.345,0,,ru,pagespeed,7110
47,10567,19483.956,0,,ru,pagespeed,10567
47,5428,12289.396,0,,ru,pagespeed,5428
47,9271,7833.955,0,,ru,pagespeed,9271
47,1563,3780.102,0,,ru,pagespeed,1563
47,8654,1140.54,0,,ru,pagespeed,8654
47,698,1043.743,0,,ru,pagespeed,698
47,3765,3822.128,0,,ru,pagespeed,3765
47,3464,9473.253,0,,ru,pagespeed,3464
47,11343,17403.393,0,,ru,pagespeed,11343
47,9287,32028.606,0,,ru,pagespeed,9287
47,7791,2895.655,0,,ru,pagespeed,7791
47,763,586.274,0,,ru,pagespeed,763
47,1219,21140.229,0,,ru,pagespeed,1219
47,11214,23553.233,0,,ru,pagespeed,11214
47,4594,1040.54,0,,ru,pagespeed,4594
47,8898,131.619,0,,ru,pagespeed,8898
47,9233,5883.971,0,,ru,pagespeed,9233
47,10783,15748.137,0,,ru,pagespeed,10783
47,540,1623.801,0,,ru,pagespeed,540
47,2939,8926.262,0,,ru,pagespeed,2939
47,257,149.25,0,,ru,pagespeed,257
47,3395,22065.43,0,,ru,pagespeed,3395
47,9618,11896.364,0,,ru,pagespeed,9618
47,2363,3818.231,0,,ru,pagespeed,2363
47,12325,5147.209,0,,ru,pagespeed,12325
47,11678,703.639,0,,ru,pagespeed,11678
47,6526,3547.824,0,,ru,pagespeed,6526
47,4904,845.998,0,,ru,pagespeed,4904
47,2662,16963.758,0,,ru,pagespeed,2662
47,9240,32085.988,0,,ru,pagespeed,9240
47,3940,10841.588,0,,ru,pagespeed,3940
47,9285,5146.358,0,,ru,pagespeed,9285
47,6376,7330.35,0,,ru,pagespeed,6376
48,0,4.593,1,,gaming,monsters-den,0
48,11093,13388.906,0,,gaming,monsters-den,11093
48,8857,7892.85,0,,gaming,monsters-den,8857
48,5436,8966.226,0,,gaming,monsters-den,5436
48,6289,4772.254,0,,gaming,monsters-den,6289
48,12380,13667.541,0,,gaming,monsters-den,12380
48,12120,20195.131,0,,gaming,monsters-den,12120
48,2293,1010.917,0,,gaming,monsters-den,2293
48,11294,531.478,0,,gaming,monsters-den,11294
48,11865,11791.923,0,,gaming,monsters-den,11865
48,1285,5752.948,0,,gaming,monsters-den,1285
48,8205,9276.596,0,,gaming,monsters-den,8205
48,12214,3112.501,0,,gaming,monsters-den,12214
48,5667,6789.99,0,,gaming,monsters-den,5667
48,880,85.809,0,,gaming,monsters-den,880
48,7162,8917.843,0,,gaming,monsters-den,7162
48,3804,11729.265,0,,gaming,monsters-den,3804
48,1246,3506.597,0,,gaming,monsters-den,1246
48,5581,2794.291,0,,gaming,monsters-den,5581
48,9916,8266.557,0,,gaming,monsters-den,9916
48,10058,13326.473,0,,gaming,monsters-den,10058
48,9759,5806.659,0,,gaming,monsters-den,9759
48,6500,1138.565,0,,gaming,monsters-den,6500
48,5348,5.737,0,,gaming,monsters-den,5348
48,486,10999.421,0,,gaming,monsters-den,486
48,10390,5640.235,0,,gaming,monsters-den,10390
48,4479,2947.302,0,,gaming,monsters-den,4479
48,7382,417.48,0,,gaming,monsters-den,7382
48,8039,6285.804,0,,gaming,monsters-den,8039
48,3738,8119.641,0,,gaming,monsters-den,3738
48,5830,401.443,0,,gaming,monsters-den,5830
48,9061,14956.864,0,,gaming,monsters-den,9061
48,6151,8965.115,0,,gaming,monsters-den,6151
48,7076,8526.199,0,,gaming,monsters-den,7076
48,3044,10907.695,0,,gaming,monsters-den,3044
48,11137,12020.774,0,,gaming,monsters-den,11137
48,9599,11747.671,0,,gaming,monsters-den,9599
48,10825,4986.534,0,,gaming,monsters-den,10825
48,6228,10398.225,0,,gaming,monsters-den,6228
48,1405,14894.462,0,,gaming,monsters-den,1405
48,10136,546.933,0,,gaming,monsters-den,10136
48,4840,2004.218,0,,gaming,monsters-den,4840
48,4038,3879.706,0,,gaming,monsters-den,4038
48,11684,952.733,0,,gaming,monsters-den,11684
48,1205,7987.151,0,,gaming,monsters-den,1205
48,1345,537.958,0,,gaming,monsters-den,1345
48,4391,1815.108,0,,gaming,monsters-den,4391
48,2527,23.41,0,,gaming,monsters-den,2527
48,6226,47.694,0,,gaming,monsters-den,6226
48,11661,1027.911,0,,gaming,monsters-den,11661
48,10386,3273.63,0,,gaming,monsters-den,10386
48,2528,11499.583,0,,gaming,monsters-den,2528
48,12119,28232.471,0,,gaming,monsters-den,12119
48,6384,20592.754,0,,gaming,monsters-den,6384
48,5189,834.005,0,,gaming,monsters-den,5189
48,5910,9847.681,0,,gaming,monsters-den,5910
48,1746,4446.866,0,,gaming,monsters-den,1746
48,1500,7021.552,0,,gaming,monsters-den,1500
48,86,1556.803,0,,gaming,monsters-den,86
48,5051,1111.091,0,,gaming,monsters-den,5051
48,7287,7685.616,0,,gaming,monsters-den,7287
48,5897,1398.874,0,,gaming,monsters-den,5897
48,4420,28449.551,0,,gaming,monsters-den,4420
48,1675,2109.855,0,,gaming,monsters-den,1675
48,2171,3091.655,0,,gaming,monsters-den,2171
48,1431,141.168,0,,gaming,monsters-den,1431
48,3071,6714.228,0,,gaming,monsters-den,3071
48,7062,13.869,0,,gaming,monsters-den,7062
48,7354,21932.621,0,,gaming,monsters-den,7354
49,0,2.381,1,,boardgames,railroad,0
49,9126,11884.554,0,,boardgames,railroad,9126
49,9089,9244.536,0,,boardgames,railroad,9089
49,8396,67.327,0,,boardgames,railroad,8396
49,6686,9349.143,0,,boardgames,railroad,6686
49,1693,1441.045,0,,boardgames,railroad,1693
49,431,22250.743,0,,boardgames,railroad,431
49,1469,1.443,0,,boardgames,railroad,1469
49,5799,9354.363,0,,boardgames,railroad,5799
49,9081,4891.453,0,,boardgames,railroad,9081
49,1525,1390.058,0,,boardgames,railroad,1525
49,9781,8433.832,0,,boardgames,railroad,9781
49,9799,35491.025,0,,boardgames,railroad,9799
49,5316,630.317,0,,boardgames,railroad,5316
49,6312,24280.018,0,,boardgames,railroad,6312
49,203,3547.47,0,,boardgames,railroad,203
49,4782,11514.39,0,,boardgames,railroad,4782
49,6780,7601.271,0,,boardgames,railroad,6780
49,6354,15932.118,0,,boardgames,railroad,6354
49,1388,8563.001,0,,boardgames,railroad,1388
49,11876,23156.896,0,,boardgames,railroad,11876
49,9168,18647.047,0,,boardgames,railroad,9168
49,3978,285.499,0,,boardgames,railroad,3978
49,9371,9203.887,0,,boardgames,railroad,9371
49,8538,9502.963,0,,boardgames,railroad,8538
49,2779,16165.821,0,,boardgames,railroad,2779
49,11229,9452.217,0,,boardgames,railroad,11229
49,6238,11000.823,0,,boardgames,railroad,6238
49,2778,8184.743,0,,boardgames,railroad,2778
49,2275,278.363,0,,boardgames,railroad,2275
49,4406,376.291,0,,boardgames,railroad,4406
49,4934,16779.406,0,,boardgames,railroad,4934
49,4398,5731.002,0,,boardgames,railroad,4398
49,8080,57.128,0,,boardgames,railroad,8080
49,2391,7793.539,0,,boardgames,railroad,2391
49,1037,3158.098,0,,boardgames,railroad,1037
49,2740,9171.818,0,,boardgames,railroad,2740
49,7122,20198.268,0,,boardgames,railroad,7122
49,6900,3589.279,0,,boardgames,railroad,6900
49,4912,1061.321,0,,boardgames,railroad,4912
49,7934,8440.02,0,,boardgames,railroad,7934
49,1261,239.015,0,,boardgames,railroad,1261
49,5917,4293.81,0,,boardgames,railroad,5917
49,4124,13.582,0,,boardgames,railroad,4124
49,4041,2169.574,0,,boardgames,railroad,4041
49,11812,906.325,0,,boardgames,railroad,11812
49,10241,8386.599,0,,boardgames,railroad,10241
49,8124,4906.865,0,,boardgames,railroad,8124
49,9729,14720.026,0,,boardgames,railroad,9729
49,10104,27722.893,0,,boardgames,railroad,10104
49,3204,35971.238,0,,boardgames,railroad,3204
49,7502,27506.847,0,,boardgames,railroad,7502
49,1753,236.726,0,,boardgames,railroad,1753
49,2220,36095.99,0,,boardgames,railroad,2220
49,4992,19379.147,0,,boardgames,railroad,4992
49,111,10416.242,0,,boardgames,railroad,111
49,6484,13463.307,0,,boardgames,railroad,6484
49,5444,30.75,0,,boardgames,railroad,5444
49,10162,1136.808,0,,boardgames,railroad,10162
49,6225,1514.377,0,,boardgames,railroad,6225
49,5400,13968.981,0,,boardgames,railroad,5400
49,7213,10763.522,0,,boardgames,railroad,7213
49,5485,27187.555,0,,boardgames,railroad,5485
49,7056,1232.149,0,,boardgames,railroad,7056
49,10667,6804.509,0,,boardgames,railroad,10667
49,9739,1221.068,0,,boardgames,railroad,9739
49,2231,967.173,0,,boardgames,railroad,2231
49,4923,287.823,0,,boardgames,railroad,4923
49,5254,8.72,0,,boardgames,railroad,5254
50,0,1.962,1,,stackoverflow,deflatestream,0
50,11392,12678.519,0,,stackoverflow,deflatestream,11392
50,3291,36.784,0,,stackoverflow,deflatestream,3291
50,5148,13937.311,0,,stackoverflow,deflatestream,5148
50,2911,38086.161,0,,stackoverflow,deflatestream,2911
50,4776,35561.549,0,,stackoverflow,deflatestream,4776
50,12041,3370.929,0,,stackoverflow,deflatestream,12041
50,11387,15133.19,0,,stackoverflow,deflatestream,11387
50,10370,4360.567,0,,stackoverflow,deflatestream,10370
50,9436,3044.35,0,,stackoverflow,deflatestream,9436
50,3972,40730.158,0,,stackoverflow,deflatestream,3972
50,5340,11470.378,0,,stackoverflow,deflatestream,5340
50,6162,5455.025,0,,stackoverflow,deflatestream,6162
50,4593,1193.949,0,,stackoverflow,deflatestream,4593
50,6438,32002.403,0,,stackoverflow,deflatestream,6438
50,5981,18005.254,0,,stackoverflow,deflatestream,5981
50,1866,28.028,0,,stackoverflow,deflatestream,1866
50,3274,7.644,0,,stackoverflow,deflatestream,3274
50,9704,28706.77,0,,stackoverflow,deflatestream,9704
50,11170,39526.51,0,,stackoverflow,deflatestream,11170
50,9013,13907.786,0,,stackoverflow,deflatestream,9013
50,441,43509.776,0,,stackoverflow,deflatestream,441
50,11915,32890.341,0,,stackoverflow,deflatestream,11915
50,7564,6354.649,0,,stackoverflow,deflatestream,7564
50,11606,27537.501,0,,stackoverflow,deflatestream,11606
50,3435,40987.57,0,,stackoverflow,deflatestream,3435
50,7184,5697.832,0,,stackoverflow,deflatestream,7184
50,4774,9.413,0,,stackoverflow,deflatestream,4774
50,11352,33578.862,0,,stackoverflow,deflatestream,11352
50,1134,32450.828,0,,stackoverflow,deflatestream,1134
50,11027,22296.83,0,,stackoverflow,deflatestream,11027
50,8181,18373.017,0,,stackoverflow,deflatestream,8181
50,10377,24572.368,0,,stackoverflow,deflatestream,10377
50,3966,11818.115,0,,stackoverflow,deflatestream,3966
50,4140,32590.777,0,,stackoverflow,deflatestream,4140
50,10792,8984.962,0,,stackoverflow,deflatestream,10792
50,2526,1795.155,0,,stackoverflow,deflatestream,2526
50,11719,7956.468,0,,stackoverflow,deflatestream,11719
50,6933,3834.477,0,,stackoverflow,deflatestream,6933
50,9797,14433.188,0,,stackoverflow,deflatestream,9797
50,9540,29.034,0,,stackoverflow,deflatestream,9540
50,6567,21423.99,0,,stackoverflow,deflatestream,6567
50,8301,37764.354,0,,stackoverflow,deflatestream,8301
50,11333,26612.593,0,,stackoverflow,deflatestream,11333
50,6854,24861.096,0,,stackoverflow,deflatestream,6854
50,8908,5764.427,0,,stackoverflow,deflatestream,8908
50,603,19247.351,0,,stackoverflow,deflatestream,603
50,11496,7616.693,0,,stackoverflow,deflatestream,11496
50,8797,10540.73,0,,stackoverflow,deflatestream,8797
50,9730,39281.989,0,,stackoverflow,deflatestream,9730
50,10456,4696.47,0,,stackoverflow,deflatestream,10456
50,1393,42754.928,0,,stackoverflow,deflatestream,1393
50,1792,13045.628,0,,stackoverflow,deflatestream,1792
51,0,11.768,1,,cs,modular-arithmetic,0
51,4068,7897.03,0,,cs,modular-arithmetic,4068
51,10775,4257.167,0,,cs,modular-arithmetic,10775
51,10891,653.768,0,,cs,modular-arithmetic,10891
51,5817,5411.383,0,,cs,modular-arithmetic,5817
51,2726,4621.443,0,,cs,modular-arithmetic,2726
51,10601,9111.957,0,,cs,modular-arithmetic,10601
51,10039,1011.32,0,,cs,modular-arithmetic,10039
51,726,22479.606,0,,cs,modular-arithmetic,726
51,10569,871.544,0,,cs,modular-arithmetic,10569
51,10597,2042.406,0,,cs,modular-arithmetic,10597
51,6548,356.254,0,,cs,modular-arithmetic,6548
51,12332,19913.652,0,,cs,modular-arithmetic,12332
51,5433,409.928,0,,cs,modular-arithmetic,5433
51,7053,10078.714,0,,cs,modular-arithmetic,7053
51,1736,1240.377,0,,cs,modular-arithmetic,1736
51,173,1739.665,0,,cs,modular-arithmetic,173
51,1616,1092.12,0,,cs,modular-arithmetic,1616
51,4240,703.406,0,,cs,modular-arithmetic,4240
51,3638,7313.011,0,,cs,modular-arithmetic,3638
51,8367,221.196,0,,cs,modular-arithmetic,8367
51,12237,1028.965,0,,cs,modular-arithmetic,12237
51,8500,5835.896,0,,cs,modular-arithmetic,8500
51,9143,9031.125,0,,cs,modular-arithmetic,9143
51,9512,9998.269,0,,cs,modular-arithmetic,9512
51,11267,18848.774,0,,cs,modular-arithmetic,11267
51,9425,2986.592,0,,cs,modular-arithmetic,9425
51,3622,84.086,0,,cs,modular-arithmetic,3622
51,7304,628.715,0,,cs,modular-arithmetic,7304
51,6130,3429.968,0,,cs,modular-arithmetic,6130
51,6409,1496.199,0,,cs,modular-arithmetic,6409
51,7587,22235.327,0,,cs,modular-arithmetic,7587
51,11134,7192.284,0,,cs,modular-arithmetic,11134
51,9644,9449.445,0,,cs,modular-arithmetic,9644
51,11313,31405.606,0,,cs,modular-arithmetic,11313
51,8200,37.375,0,,cs,modular-arithmetic,8200
51,2470,1374.339,0,,cs,modular-arithmetic,2470
51,5652,19553.653,0,,cs,modular-arithmetic,5652
51,403,1378.746,0,,cs,modular-arithmetic,403
51,7910,778.168,0,,cs,modular-arithmetic,7910
51,1713,15977.435,0,,cs,modular-arithmetic,1713
51,4841,26245.036,0,,cs,modular-arithmetic,4841
51,6816,10157.818,0,,cs,modular-arithmetic,6816
51,1407,673.413,0,,cs,modular-arithmetic,1407
51,1902,118.325,0,,cs,modular-arithmetic,1902
51,11963,15057.264,0,,cs,modular-arithmetic,11963
51,2322,32480.638,0,,cs,modular-arithmetic,2322
51,5708,10934.056,0,,cs,modular-arithmetic,5708
51,5111,11220.015,0,,cs,modular-arithmetic,5111
51,5621,3627.565,0,,cs,modular-arithmetic,5621
51,7461,7145.157,0,,cs,modular-arithmetic,7461
51,3390,198.162,0,,cs,modular-arithmetic,3390
51,8538,6145.846,0,,cs,modular-arithmetic,8538
51,7913,36265.879,0,,cs,modular-arithmetic,7913
51,5707,50.5,0,,cs,modular-arithmetic,5707
51,7802,11418.341,0,,cs,modular-arithmetic,7802
51,1600,112.727,0,,cs,modular-arithmetic,1600
51,7179,101.094,0,,cs,modular-arithmetic,7179
51,11830,8066.791,0,,cs,modular-arithmetic,11830
51,11416,36.851,0,,cs,modular-arithmetic,11416
51,7413,11887.461,0,,cs,modular-arithmetic,7413
51,5226,4987.348,0,,cs,modular-arithmetic,5226
51,1101,5151.62,0,,cs,modular-arithmetic,1101
51,4920,168.045,0,,cs,modular-arithmetic,4920
51,733,27921.711,0,,cs,modular-arithmetic,733
51,11646,16176.084,0,,cs,modular-arithmetic,11646
51,1886,18056.414,0,,cs,modular-arithmetic,1886
51,371,22361.841,0,,cs,modular-arithmetic,371
52,0,25.68,1,,stackoverflow,cortex-a8,0
52,5621,10306.92,0,,stackoverflow,cortex-a8,5621
52,10617,33712.227,0,,stackoverflow,cortex-a8,10617
52,1792,11035.623,0,,stackoverflow,cortex-a8,1792
52,11095,19863.983,0,,stackoverflow,cortex-a8,11095
52,2693,22999.049,0,,stackoverflow,cortex-a8,2693
52,12133,15.694,0,,stackoverflow,cortex-a8,12133
52,3997,1135.687,0,,stackoverflow,cortex-a8,3997
52,8455,15122.963,0,,stackoverflow,cortex-a8,8455
52,9043,852.598,0,,stackoverflow,cortex-a8,9043
52,2624,5010.229,0,,stackoverflow,cortex-a8,2624
52,5423,7514.949,0,,stackoverflow,cortex-a8,5423
52,9173,6305.258,0,,stackoverflow,cortex-a8,9173
52,6986,3446.403,0,,stackoverflow,cortex-a8,6986
52,7571,10169.252,0,,stackoverflow,cortex-a8,7571
52,3799,18472.046,0,,stackoverflow,cortex-a8,3799
52,10318,35002.674,0,,stackoverflow,cortex-a8,10318
52,10494,9285.59,0,,stackoverflow,cortex-a8,10494
52,7081,42176.577,0,,stackoverflow,cortex-a8,7081
52,10062,15059.946,0,,stackoverflow,cortex-a8,10062
52,3233,13445.057,0,,stackoverflow,cortex-a8,3233
52,7366,7548.495,0,,stackoverflow,cortex-a8,7366
52,9703,6537.949,0,,stackoverflow,cortex-a8,9703
52,7038,15154.354,0,,stackoverflow,cortex-a8,7038
52,73,19383.226,0,,stackoverflow,cortex-a8,73
52,11547,9398.636,0,,stackoverflow,cortex-a8,11547
52,12327,24738.673,0,,stackoverflow,cortex-a8,12327
52,11531,18153.616,0,,stackoverflow,cortex-a8,11531
52,1026,17698.972,0,,stackoverflow,cortex-a8,1026
52,9460,10264.599,0,,stackoverflow,cortex-a8,9460
52,8797,13535.623,0,,stackoverflow,cortex-a8,8797
52,3064,6480.251,0,,stackoverflow,cortex-a8,3064
52,5994,13491.478,0,,stackoverflow,cortex-a8,5994
52,7497,13771.817,0,,stackoverflow,cortex-a8,7497
52,4299,39.243,0,,stackoverflow,cortex-a8,4299
52,10989,5052.869,0,,stackoverflow,cortex-a8,10989
52,8020,43684.665,0,,stackoverflow,cortex-a8,8020
52,8647,27719.437,0,,stackoverflow,cortex-a8,8647
52,10472,14781.35,0,,stackoverflow,cortex-a8,10472
52,5135,138.975,0,,stackoverflow,cortex-a8,5135
52,9781,14359.484,0,,stackoverflow,cortex-a8,9781
52,6368,6712.38,0,,stackoverflow,cortex-a8,6368
52,10016,43922.812,0,,stackoverflow,cortex-a8,10016
52,6432,10913.928,0,,stackoverflow,cortex-a8,6432
52,9618,39567.122,0,,stackoverflow,cortex-a8,9618
52,1872,7553.802,0,,stackoverflow,cortex-a8,1872
52,5701,3410.074,0,,stackoverflow,cortex-a8,5701
52,7502,29450.263,0,,stackoverflow,cortex-a8,7502
52,10115,11124.006,0,,stackoverflow,cortex-a8,10115
52,2827,27712.85,0,,stackoverflow,cortex-a8,2827
52,11567,8978.191,0,,stackoverflow,cortex-a8,11567
52,4874,9337.087,0,,stackoverflow,cortex-a8,4874
53,0,205.545,1,,stackoverflow,countdown,0
53,10068,13478.939,0,,stackoverflow,countdown,10068
53,1389,7249.456,0,,stackoverflow,countdown,1389
53,11012,20844.325,0,,stackoverflow,countdown,11012
53,2195,29364.976,0,,stackoverflow,countdown,2195
53,5132,28346.372,0,,stackoverflow,countdown,5132
53,1932,16515.95,0,,stackoverflow,countdown,1932
53,3909,30660.743,0,,stackoverflow,countdown,3909
53,5004,15420.496,0,,stackoverflow,countdown,5004
53,1917,4567.411,0,,stackoverflow,countdown,1917
53,3000,25203.919,0,,stackoverflow,countdown,3000
53,8370,9426.061,0,,stackoverflow,countdown,8370
53,6287,35807.971,0,,stackoverflow,countdown,6287
53,6932,24630.381,0,,stackoverflow,countdown,6932
53,3044,6999.515,0,,stackoverflow,countdown,3044
53,8805,5565.303,0,,stackoverflow,countdown,8805
53,10572,31770.585,0,,stackoverflow,countdown,10572
53,2839,38756.693,0,,stackoverflow,countdown,2839
53,9092,16572.939,0,,stackoverflow,countdown,9092
53,2734,235.354,0,,stackoverflow,countdown,2734
53,8023,17322.114,0,,stackoverflow,countdown,8023
53,2299,16.698,0,,stackoverflow,countdown,2299
53,3066,34316.941,0,,stackoverflow,countdown,3066
53,7390,6596.684,0,,stackoverflow,countdown,7390
53,10149,3979.721,0,,stackoverflow,countdown,10149
53,879,16.278,0,,stackoverflow,countdown,879
53,2237,1720.936,0,,stackoverflow,countdown,2237
53,6291,16756.883,0,,stackoverflow,countdown,6291
53,9201,10978.775,0,,stackoverflow,countdown,9201
53,8282,38099.216,0,,stackoverflow,countdown,8282
53,11219,6276.868,0,,stackoverflow,countdown,11219
53,8057,6576.799,0,,stackoverflow,countdown,8057
53,6810,14712.257,0,,stackoverflow,countdown,6810
53,11635,9550.055,0,,stackoverflow,countdown,11635
53,7273,22.695,0,,stackoverflow,countdown,7273
53,2741,14418.23,0,,stackoverflow,countdown,2741
53,1355,18811.47,0,,stackoverflow,countdown,1355
53,9264,14042.563,0,,stackoverflow,countdown,9264
53,4786,5292.843,0,,stackoverflow,countdown,4786
53,536,37.415,0,,stackoverflow,countdown,536
53,4504,23075.643,0,,stackoverflow,countdown,4504
53,8809,5233.544,0,,stackoverflow,countdown,8809
53,4730,13536.677,0,,stackoverflow,countdown,4730
53,7493,10714.317,0,,stackoverflow,countdown,7493
53,9268,11578.17,0,,stackoverflow,countdown,9268
54,0,2.412,1,,superuser,photoshop-7,0
54,12166,10693.524,0,,superuser,photoshop-7,12166
54,8116,44.272,0,,superuser,photoshop-7,8116
54,9007,11768.105,0,,superuser,photoshop-7,9007
54,8370,8270.953,0,,superuser,photoshop-7,8370
54,1855,4380.351,0,,superuser,photoshop-7,1855
54,9384,29078.31,0,,superuser,photoshop-7,9384
54,1872,405.708,0,,superuser,photoshop-7,1872
54,4390,3752.982,0,,superuser,photoshop-7,4390
54,8899,21358.655,0,,superuser,photoshop-7,8899
54,6011,4518.011,0,,superuser,photoshop-7,6011
54,8881,15921.918,0,,superuser,photoshop-7,8881
54,682,33414.204,0,,superuser,photoshop-7,682
54,11780,7309.651,0,,superuser,photoshop-7,11780
54,7232,710.224,0,,superuser,photoshop-7,7232
54,8952,3742.144,0,,superuser,photoshop-7,8952
54,3581,270.431,0,,superuser,photoshop-7,3581
54,6966,14777.653,0,,superuser,photoshop-7,6966
54,1678,6981.918,0,,superuser,photoshop-7,1678
54,12059,813.045,0,,superuser,photoshop-7,12059
54,10710,4866.611,0,,superuser,photoshop-7,10710
54,12311,5472.003,0,,superuser,photoshop-7,12311
54,4878,1029.291,0,,superuser,photoshop-7,4878
54,529,4659.359,0,,superuser,photoshop-7,529
54,7369,6059.608,0,,superuser,photoshop-7,7369
54,4306,63.062,0,,superuser,photoshop-7,4306
54,5712,755.169,0,,superuser,photoshop-7,5712
